"rain" "evaporation" "flow"
"13330" 4.3126 2.4863 0.78951684
"13331" 15.8625 2.8612 0.94390514
"13332" 0.2256 3.5422 1.2551906
"13333" 5.2821 4.2358 1.4434707
"13334" 0 5.8068 1.1510106
"13335" 0 5.2243 0.85855053
"13336" 14.2373 1.262 0.72800975
"13337" 0 4.5708 0.86482713
"13338" 0 5.4182 1.0543617
"13339" 0 4.0793 0.97905142
"13340" 0 4.6614 0.64014628
"13341" 0 3.888 0.5610727
"13342" 2.4854 2.0757 0.49705674
"13343" 10.86 0.742 0.46316489
"13344" 0.3129 2.2092 0.49454344
"13345" 8.6625 1.3641 0.54224291
"13346" 1.3133 1.7706 0.68659131
"13347" 0 5.1065 0.75311613
"13348" 0 5.4481 0.67906028
"13349" 0 5.2945 0.57487589
"13350" 0 4.4899 0.48701241
"13351" 0 3.2909 0.43178635
"13352" 0 4.8036 0.39664007
"13353" 0.1108 3.6382 0.37279255
"13354" 2.8308 2.5792 0.36023936
"13355" 16.1068 2.9061 0.37655585
"13356" 0 2.759 0.46065603
"13357" 22.244 1.2202 0.71420213
"13358" 4.1346 2.2301 0.78700355
"13359" 5.5756 2.3529 0.77821809
"13360" 0 5.6817 1.0430629
"13361" 4.2107 3.6569 0.97151596
"13362" 3.4887 1.7078 0.73303191
"13363" 0.0624 3.277 0.55981383
"13364" 0 2.2575 0.46944149
"13365" 0 4.278 0.42174645
"13366" 0 4.7258 0.38785461
"13367" 0 2.6074 0.35270833
"13368" 2.5755 4.7603 0.3514539
"13369" 0 2.8401 0.3451773
"13370" 0.17 0.9351 0.33639184
"13371" 0 3.0054 0.31128546
"13372" 0 1.8897 0.2987367
"13373" 0 4.5546 0.28367465
"13374" 0 4.4314 0.26986702
"13375" 5.1119 3.212 0.2598227
"13376" 0.001 6.1551 0.2598227
"13377" 0 7.0745 0.27112145
"13378" 0 4.571 0.24727394
"13379" 0 2.3872 0.23221188
"13380" 0 3.7105 0.22342199
"13381" 0 4.482 0.21714982
"13382" 12.1676 1.8865 0.21463652
"13383" 1.2555 4.8483 0.23095745
"13384" 0.042 2.5033 0.23597518
"13385" 0 6.7018 0.23472074
"13386" 0 6.4936 0.22216755
"13387" 0 6.9493 0.21463652
"13388" 0 3.7002 0.2071055
"13389" 0 5.135 0.2008289
"13390" 0 6.2247 0.1970656
"13391" 0.0823 4.254 0.19455674
"13392" 0 5.2642 0.19078901
"13393" 0 6.2285 0.18702571
"13394" 0 5.8209 0.18325798
"13395" 0 5.9496 0.17949025
"13396" 0 7.9794 0.17698138
"13397" 0 4.5552 0.17195922
"13398" 0 3.569 0.17070479
"13399" 0.3424 3.6933 0.16694149
"13400" 0 5.1894 0.16317376
"13401" 3.4393 6.2479 0.16442819
"13402" 0.5135 4.0994 0.17321809
"13403" 5.5169 1.5045 0.19832004
"13404" 0 2.5567 0.19204344
"13405" 0 3.7324 0.19204344
"13406" 0 3.8184 0.18828014
"13407" 0.8984 2.9699 0.18074911
"13408" 0 4.8183 0.18702571
"13409" 9e-04 3.9503 0.18451241
"13410" 29.4426 0.806 0.19957447
"13411" 4.9688 0.8745 0.3552172
"13412" 0.1043 6.0796 0.3087766
"13413" 0 4.1937 0.24852837
"13414" 0 5.4146 0.23095745
"13415" 0.6116 5.5284 0.20961879
"13416" 4.0013 6.3152 0.19204344
"13417" 1.1801 6.4705 0.18074911
"13418" 4.9463 5.3599 0.18953457
"13419" 12.9586 4.7758 0.18074911
"13420" 0 4.3318 0.1970656
"13421" 0 3.0463 0.21589096
"13422" 0 5.7403 0.18576684
"13423" 7.2472 4.25 0.16945035
"13424" 4.8721 3.2653 0.18074911
"13425" 0 3.3046 0.22342199
"13426" 0.2687 3.1447 0.18953457
"13427" 0.3603 1.0806 0.17447252
"13428" 1.4218 2.1877 0.17195922
"13429" 0.1595 2.0579 0.17195922
"13430" 0 3.4324 0.17070479
"13431" 0 6.6447 0.16317376
"13432" 2.8671 5.2812 0.15689716
"13433" 2.142 4.1366 0.15689716
"13434" 0 6.5896 0.20961879
"13435" 0.0252 6.2231 0.19581117
"13436" 8.8578 6.1077 0.2497828
"13437" 10.7456 4.5642 0.28743794
"13438" 11.8148 2.4191 0.24099734
"13439" 3.0846 4.2826 0.24350621
"13440" 0.0042 6.2642 0.27614362
"13441" 0.0572 5.0177 0.32007535
"13442" 0 3.28 0.28116135
"13443" 0.0756 3.1883 0.23472074
"13444" 24.017 1.3998 0.18953457
"13445" 47.9382 1.1856 0.68031472
"13446" 9.8611 2.1453 2.0585151
"13447" 1.5358 2.5058 1.2325975
"13448" 0.2002 3.1437 0.69788564
"13449" 2.0354 2.9502 0.51588209
"13450" 0 1.7332 0.42927748
"13451" 0 4.5537 0.30752216
"13452" 0 6.1489 0.25229167
"13453" 0.9533 4.1509 0.21965869
"13454" 0.4738 7.0228 0.2008289
"13455" 0.6589 2.0637 0.19455674
"13456" 0.8061 2.9773 0.21463652
"13457" 0 2.4495 0.2008289
"13458" 0 3.2085 0.18325798
"13459" 35.0429 2.2033 0.17698138
"13460" 0.1757 1.5978 0.28995124
"13461" 0.2855 5.4206 0.27488918
"13462" 0 6.533 0.2460195
"13463" 0.0042 6.1408 0.21714982
"13464" 2.3991 5.4619 0.19329787
"13465" 0.3904 6.3078 0.17823582
"13466" 0 4.4052 0.17070479
"13467" 2.332 4.0155 0.16694149
"13468" 26.1701 1.2093 0.19204344
"13469" 47.9898 1.6705 2.8743883
"13470" 2.7695 3.2312 6.0374734
"13471" 0.0349 4.1905 1.8702349
"13472" 0 4.628 0.98281472
"13473" 0 1.8335 0.56232713
"13474" 0 3.2619 0.42425532
"13475" 0 4.5633 0.35898493
"13476" 0 5.662 0.31505319
"13477" 17.6391 3.736 0.28492908
"13478" 4.0174 1.8727 0.27363032
"13479" 7.5267 3.6924 0.27237589
"13480" 0.7412 2.1573 0.39287677
"13481" 0 4.0273 0.453125
"13482" 0 3.4989 0.35019947
"13483" 0.0127 5.1666 0.31003103
"13484" 0.2078 6.0286 0.27614362
"13485" 1.4106 6.7651 0.24852837
"13486" 11.9393 2.0862 0.23597518
"13487" 18.873 1.7375 0.23095745
"13488" 4.0414 2.7955 0.24225177
"13489" 0 3.595 0.3451773
"13490" 0 4.7938 0.26359043
"13491" 10.8027 4.5881 0.25355053
"13492" 11.2459 3.917 0.23597518
"13493" 0 4.3726 0.2560594
"13494" 0 5.3103 0.34015514
"13495" 0 4.8985 0.33513741
"13496" 0 6.1983 0.28367465
"13497" 0.0857 5.1755 0.24225177
"13498" 0.2834 2.1232 0.22091312
"13499" 0 4.8839 0.2071055
"13500" 0 5.0667 0.1970656
"13501" 0 5.3868 0.19204344
"13502" 0 5.3488 0.18828014
"13503" 0 4.8581 0.18325798
"13504" 0 4.9993 0.18074911
"13505" 0 5.3622 0.18200355
"13506" 7.2829 3.2655 0.17949025
"13507" 30.6955 0.8646 0.24476064
"13508" 0.4636 1.5948 0.37028369
"13509" 1.1985 2.3068 0.29371454
"13510" 11.2823 3.2267 0.24852837
"13511" 0 4.4061 0.24099734
"13512" 0 3.3145 0.23974291
"13513" 0.1597 2.6355 0.22969858
"13514" 28.7952 0.6017 0.28869238
"13515" 11.5886 0.7021 0.51839539
"13516" 0 1.4022 0.59119681
"13517" 0 2.937 0.47446365
"13518" 0 3.8535 0.41546986
"13519" 0 5.0265 0.3514539
"13520" 0 3.8768 0.29246011
"13521" 0 3.4569 0.26108156
"13522" 0 3.8697 0.23974291
"13523" 0 1.8802 0.22593528
"13524" 0 3.8383 0.21965869
"13525" 0 3.842 0.21589096
"13526" 0 2.963 0.21087323
"13527" 0.0945 2.0166 0.2033422
"13528" 0.9873 2.1859 0.2008289
"13529" 12.9718 0.4425 0.2008289
"13530" 2.5093 0.4843 0.23472074
"13531" 0.1043 1.3098 0.26861259
"13532" 0.1043 0.8987 0.2560594
"13533" 0 1.6242 0.24727394
"13534" 0 1.4755 0.23346631
"13535" 0.5957 0.8974 0.22342199
"13536" 3.0814 0.3467 0.23848848
"13537" 37.855 0.7442 0.43429521
"13538" 0.0471 0.5917 0.75437057
"13539" 1.1474 1.2508 0.48701241
"13540" 8.923 0.9972 0.76566489
"13541" 34.1131 0.3726 0.75060284
"13542" 62.6243 0.6451 2.6735594
"13543" 41.6519 0.6718 8.3595789
"13544" 2.4946 0.3008 9.7528413
"13545" 4.9333 0.3547 8.96207
"13546" 0 0.4285 8.1712988
"13547" 5.4247 0.3256 5.9119548
"13548" 0 1.1084 4.9329034
"13549" 0 2.9669 3.4517775
"13550" 0 2.5702 1.845133
"13551" 0 2.7812 1.0857402
"13552" 0 1.1499 0.81336436
"13553" 0 2.9376 0.66148493
"13554" 0 3.2443 0.58868351
"13555" 0.138 1.9443 0.53596631
"13556" 0 0.9548 0.50082004
"13557" 0 2.5196 0.46944149
"13558" 0 0.7605 0.43554965
"13559" 0 0.3007 0.4104477
"13560" 0 0.7461 0.39664007
"13561" 4.106 0.5647 0.38283245
"13562" 0 1.059 0.39413121
"13563" 0 2.1372 0.4104477
"13564" 0 1.0584 0.38534574
"13565" 0 1.3811 0.36902482
"13566" 0 0.6316 0.35270833
"13567" 0 1.4377 0.33890071
"13568" 0 1.0954 0.32886082
"13569" 0 0.7101 0.32383865
"13570" 0 0.7397 0.31630762
"13571" 0.1043 1.1017 0.31505319
"13572" 13.3806 0.8648 0.32007535
"13573" 1.2705 0.3319 0.39664007
"13574" 0.231 0.3356 0.43806294
"13575" 0.6974 0.8372 0.42300089
"13576" 15.5822 0.8241 0.40542553
"13577" 0 1.6311 0.60374557
"13578" 0 1.8362 0.62759752
"13579" 0.2197 1.5181 0.54098848
"13580" 0.2114 1.1338 0.45563387
"13581" 0 1.898 0.40291667
"13582" 0.001 0.8734 0.37153812
"13583" 0 1.5239 0.34894504
"13584" 0 1.5811 0.33262411
"13585" 0.0146 1.4084 0.32132979
"13586" 37.3976 0.5185 0.34141401
"13587" 25.6486 0.1142 1.5062278
"13588" 1.2199 0.4431 4.1170301
"13589" 0.0084 1.305 4.6567598
"13590" 0 1.0807 4.2927571
"13591" 0 1.3923 2.9622518
"13592" 0 0.7817 1.4058156
"13593" 0 0.6225 0.92382092
"13594" 0 1.4716 0.75311613
"13595" 0 1.5861 0.6476773
"13596" 0 1.0537 0.58366578
"13597" 0 2.1318 0.54224291
"13598" 0 1.88 0.51462766
"13599" 0 1.4067 0.4958023
"13600" 0.0042 1.4959 0.46944149
"13601" 0.0021 1.5585 0.43554965
"13602" 15.7773 0.3075 0.43178635
"13603" 2.7689 0.7193 0.71796986
"13604" 0 1.4572 1.0041534
"13605" 0 1.9593 0.94641401
"13606" 13.7918 0.8013 1.3179521
"13607" 0 0.8544 1.9455452
"13608" 0 0.7828 1.2677438
"13609" 0 0.6834 0.92884309
"13610" 0 1.0032 0.73805408
"13611" 0 1.9099 0.62508422
"13612" 0.0546 0.6298 0.56232713
"13613" 5.5011 1.1832 0.53345745
"13614" 0.001 1.3732 0.57989805
"13615" 0.7582 0.732 0.55605053
"13616" 5.2639 0.7998 0.56985816
"13617" 0 1.7255 0.65520833
"13618" 0 1.8901 0.58993794
"13619" 0 2.3348 0.53596631
"13620" 0 2.1154 0.49203457
"13621" 0 1.4568 0.46316489
"13622" 0 0.9637 0.44182624
"13623" 0.1409 0.4627 0.42676418
"13624" 8.1681 0.7973 0.50333333
"13625" 0 1.9956 0.88239805
"13626" 0 1.3401 0.79578901
"13627" 0 1.1509 0.63261525
"13628" 0.0276 0.8601 0.54475177
"13629" 0 2.0729 0.49328901
"13630" 0 2.1073 0.45563387
"13631" 9.6468 0.3151 0.45814716
"13632" 0 1.7972 0.65269947
"13633" 0 2.0464 0.64140514
"13634" 0 2.3155 0.57613475
"13635" 0 1.4109 0.52718085
"13636" 0.0567 2.1286 0.48324911
"13637" 0 2.4756 0.44810284
"13638" 0 2.1995 0.41923316
"13639" 0 1.4238 0.40166223
"13640" 0 0.9809 0.39161791
"13641" 45.969 0.7935 0.44182624
"13642" 1e-04 1.2576 3.7279211
"13643" 1.5529 2.4893 5.3094592
"13644" 0.0283 2.4037 5.9119548
"13645" 0 2.4838 4.3555142
"13646" 4.2677 0.9114 2.1965869
"13647" 3.9326 0.2167 1.122141
"13648" 0 0.4372 0.92758422
"13649" 0.0378 1.4401 0.85227394
"13650" 0.001 2.0587 0.755625
"13651" 6.7023 1.148 0.67654699
"13652" 0.001 2.5056 0.75939273
"13653" 0 1.5258 0.79704787
"13654" 1.2347 1.1217 0.77445479
"13655" 0 1.0716 0.72299202
"13656" 0 1.327 0.64516844
"13657" 0 1.7165 0.59245124
"13658" 0.0276 0.3945 0.54977394
"13659" 0.0567 0.6122 0.50960993
"13660" 0 2.652 0.47697252
"13661" 0 3.4168 0.44433954
"13662" 0 2.5297 0.41797872
"13663" 0 3.5312 0.39538564
"13664" 0.2687 1.8674 0.38157801
"13665" 1.686 1.3033 0.36526152
"13666" 0 2.561 0.3514539
"13667" 0.001 3.5381 0.33764628
"13668" 0 2.1995 0.33136968
"13669" 0 3.5428 0.32760638
"13670" 0 3.6498 0.32007535
"13671" 0 4.136 0.31379876
"13672" 0 3.384 0.30752216
"13673" 0 2.142 0.3025
"13674" 0 3.7019 0.2987367
"13675" 0 2.2476 0.2987367
"13676" 0 1.5501 0.29999113
"13677" 58.4954 0.9911 0.88867465
"13678" 0.5244 0.9236 6.6650665
"13679" 1.5216 1.4062 6.3638209
"13680" 1.4436 2.2314 6.2257491
"13681" 0.2691 2.9153 3.753023
"13682" 0 2.4657 1.5815426
"13683" 25.3672 1.8158 1.01043
"13684" 19.6266 1.0601 2.8743883
"13685" 0 3.2557 4.8701463
"13686" 0 3.6463 5.2592553
"13687" 0 3.4887 4.079375
"13688" 0 3.5837 1.7447163
"13689" 0 4.4029 1.033023
"13690" 0 5.2004 0.82968085
"13691" 0 1.552 0.69788564
"13692" 0 4.6387 0.61880762
"13693" 0 4.8924 0.57487589
"13694" 0 4.9961 0.53596631
"13695" 0 4.0617 0.50333333
"13696" 0 4.6422 0.47320922
"13697" 0 2.6886 0.44810284
"13698" 0 5.0193 0.42676418
"13699" 0 4.3501 0.41170213
"13700" 0 3.4313 0.39664007
"13701" 0 2.007 0.38157801
"13702" 0 1.9527 0.36777039
"13703" 0 2.8886 0.35898493
"13704" 10.8005 1.9901 0.3514539
"13705" 0 4.9845 0.37404699
"13706" 0 1.4197 0.37028369
"13707" 0.8953 4.0035 0.34392287
"13708" 17.4221 0.863 0.39036348
"13709" 0 3.4155 0.56483599
"13710" 0 1.9363 0.53471188
"13711" 0.5613 6.1427 0.47069592
"13712" 0 5.499 0.43931738
"13713" 0 3.4282 0.38785461
"13714" 0 5.2582 0.34768617
"13715" 10.1603 1.7017 0.32007535
"13716" 14.5262 1.4519 0.43053191
"13717" 0 3.6638 0.5585594
"13718" 0 4.7818 0.47069592
"13719" 0 5.3865 0.39914894
"13720" 0 5.0065 0.34643174
"13721" 0 6.204 0.31128546
"13722" 0 5.8623 0.28995124
"13723" 0 1.882 0.27488918
"13724" 0.1234 4.2457 0.26484486
"13725" 0.3904 2.151 0.25229167
"13726" 0 2.9732 0.24225177
"13727" 1.4281 1.746 0.23221188
"13728" 0.6128 2.3028 0.22844415
"13729" 0 5.4904 0.22844415
"13730" 0 6.4475 0.22342199
"13731" 0 3.4897 0.21714982
"13732" 0 2.4736 0.21589096
"13733" 0 2.5731 0.21338209
"13734" 0 2.8706 0.2033422
"13735" 0 4.6105 0.1970656
"13736" 13.2344 2.1842 0.19581117
"13737" 22.0794 1.0706 0.22593528
"13738" 18.6272 4.0366 0.60625887
"13739" 0 5.5241 1.3807092
"13740" 0 4.8178 1.9455452
"13741" 0 1.6567 1.1309264
"13742" 0 4.3997 0.44182624
"13743" 1.6704 2.8039 0.32258422
"13744" 31.057 0.9024 0.28743794
"13745" 0.0249 2.6302 0.31128546
"13746" 0 4.163 0.52341312
"13747" 0 4.7435 0.82591755
"13748" 0 5.6672 0.47195035
"13749" 0 4.1512 0.32886082
"13750" 14.4949 2.9164 0.26986702
"13751" 27.1699 1.3495 0.26986702
"13752" 17.4541 1.4469 2.234242
"13753" 28.1559 0.8661 1.5062278
"13754" 2.5597 2.095 2.9496986
"13755" 1.6294 3.3797 5.5353945
"13756" 34.8314 2.2868 5.1588387
"13757" 0.0567 0.962 8.0959885
"13758" 0 3.0693 7.443289
"13759" 0 2.6765 4.5814495
"13760" 0 3.3223 2.3597606
"13761" 4.6021 2.3906 1.1485018
"13762" 0.076 3.7544 0.80081117
"13763" 0 2.4927 0.65520833
"13764" 0 3.2036 0.58617465
"13765" 6e-04 3.8112 0.49454344
"13766" 4.6752 2.7078 0.49705674
"13767" 0.8813 2.124 0.42300089
"13768" 0 5.4465 0.4041711
"13769" 0 5.0984 0.36902482
"13770" 0 6.0908 0.33011525
"13771" 0 6.5178 0.29999113
"13772" 0 6.6338 0.27614362
"13773" 7.2578 3.8843 0.26108156
"13774" 0.1092 5.6158 0.24852837
"13775" 0 6.0553 0.2460195
"13776" 0 7.4961 0.2560594
"13777" 0 7.0713 0.25856826
"13778" 6.1737 7.3487 0.24350621
"13779" 6.5591 7.5784 0.23095745
"13780" 0 6.8201 0.21840426
"13781" 0 6.4673 0.20585106
"13782" 0.1842 6.2115 0.1970656
"13783" 0.5643 6.4128 0.18828014
"13784" 0.1322 3.9151 0.18702571
"13785" 17.4787 1.6595 0.18953457
"13786" 0 1.7426 0.26108156
"13787" 2.648 2.4319 0.20459663
"13788" 0.021 5.3854 0.19455674
"13789" 9.3195 2.5637 0.18451241
"13790" 0 6.4316 0.17823582
"13791" 0 7.0541 0.17698138
"13792" 2.6014 6.457 0.16819592
"13793" 3.6918 5.9276 0.15941046
"13794" 6.518 6.7974 0.1543883
"13795" 0 5.5513 0.14936613
"13796" 0.1134 7.2785 0.14560284
"13797" 6.0642 6.5747 0.14936613
"13798" 3.9068 4.2592 0.15941046
"13799" 0 5.408 0.17070479
"13800" 0 7.5524 0.15689716
"13801" 0 4.8229 0.14560284
"13802" 2.1461 2.4431 0.1443484
"13803" 0.1768 2.2192 0.14936613
"13804" 13.0619 1.5115 0.19957447
"13805" 0 6.2667 0.23221188
"13806" 0.7131 6.4663 0.1970656
"13807" 1.0398 6.825 0.17070479
"13808" 5.8909 4.4451 0.15187943
"13809" 1.3187 2.1734 0.14685727
"13810" 0 5.9427 0.14685727
"13811" 7.7351 4.5557 0.14309397
"13812" 0 6.0999 0.15187943
"13813" 0 6.3277 0.16694149
"13814" 22.5333 3.714 0.17195922
"13815" 1.1448 4.8344 0.30752216
"13816" 0 7.5564 0.36526152
"13817" 1.0133 7.0836 0.18702571
"13818" 2.3511 7.2963 0.17070479
"13819" 0 6.874 0.15815603
"13820" 0.9321 3.1305 0.1443484
"13821" 0 6.6652 0.13807181
"13822" 0 4.4493 0.13555851
"13823" 0 5.2199 0.13054078
"13824" 0.7515 4.6563 0.12802748
"13825" 0.001 4.4544 0.12551862
"13826" 4.5696 2.3419 0.12300975
"13827" 0.5584 5.7392 0.12175532
"13828" 2.6798 4.27 0.12802748
"13829" 1.0396 1.1857 0.14560284
"13830" 0 4.1002 0.13555851
"13831" 0 5.6947 0.12928635
"13832" 0.2368 5.2427 0.12677305
"13833" 5.0375 3.9579 0.12928635
"13834" 3.0573 4.2864 0.12802748
"13835" 0.2891 4.2607 0.12928635
"13836" 0 6.514 0.12802748
"13837" 0 6.6271 0.12300975
"13838" 0 6.8095 0.11798759
"13839" 1.9862 5.6413 0.11673316
"13840" 0.8519 3.5178 0.11798759
"13841" 1.9248 5.0646 0.11798759
"13842" 0 6.6227 0.11924202
"13843" 0.0756 6.9496 0.11673316
"13844" 1.3822 5.5052 0.11171099
"13845" 6.2194 3.0108 0.10920213
"13846" 0.1899 1.6171 0.11296543
"13847" 0 4.4347 0.13304965
"13848" 0 4.0903 0.12551862
"13849" 0 2.55 0.11422429
"13850" 0 1.5245 0.11171099
"13851" 26.0252 2.1891 0.11422429
"13852" 11.9445 2.5145 0.14685727
"13853" 23.551 2.3793 0.19455674
"13854" 3.8741 2.9957 0.35019947
"13855" 0 2.2142 0.28116135
"13856" 0 4.0392 0.23095745
"13857" 0 6.2537 0.19329787
"13858" 0 5.3534 0.15689716
"13859" 0 4.6924 0.13932624
"13860" 4.9306 3.1961 0.13054078
"13861" 10.8136 1.4224 0.13304965
"13862" 0 5.376 0.14309397
"13863" 0 3.6599 0.14183511
"13864" 0 4.0661 0.12928635
"13865" 0 4.2843 0.12300975
"13866" 0 4.6755 0.12175532
"13867" 9.11 2.7576 0.12426418
"13868" 0.1016 2.9546 0.17070479
"13869" 0 2.9362 0.16066489
"13870" 2.2302 1.6203 0.14309397
"13871" 8e-04 1.4645 0.13179521
"13872" 0.0378 4.8463 0.12802748
"13873" 0 4.3588 0.12551862
"13874" 0 4.8099 0.12175532
"13875" 0 4.7079 0.12049645
"13876" 0 4.5079 0.11673316
"13877" 0 5.0427 0.11296543
"13878" 0 4.5984 0.11296543
"13879" 4.7596 4.0068 0.11171099
"13880" 5.916 2.4125 0.11171099
"13881" 8.3303 2.8589 0.12300975
"13882" 4.5225 3.2569 0.12802748
"13883" 0 3.7039 0.14058067
"13884" 0.1409 3.4791 0.13681738
"13885" 0.6255 2.0988 0.12928635
"13886" 0 2.1444 0.12049645
"13887" 5.9198 1.5847 0.11798759
"13888" 5.0214 0.4514 0.12049645
"13889" 0 1.5962 0.12426418
"13890" 0.3136 0.6973 0.12677305
"13891" 66.9326 0.4041 0.1443484
"13892" 27.8363 0.2936 1.1836436
"13893" 0 1.8761 1.6191977
"13894" 0 3.1689 1.4685727
"13895" 0 3.5464 0.99536791
"13896" 0 3.4286 0.45814716
"13897" 0 3.4547 0.29999113
"13898" 0 3.7431 0.23722961
"13899" 0 3.4151 0.20459663
"13900" 0 2.1539 0.18325798
"13901" 0 1.0404 0.17070479
"13902" 6.4245 0.709 0.16191933
"13903" 12.8646 0.4577 0.17070479
"13904" 0 1.095 0.2987367
"13905" 0 2.2503 0.3577305
"13906" 0 2.0925 0.27237589
"13907" 0 2.9166 0.23221188
"13908" 0 2.57 0.2008289
"13909" 0 2.9175 0.18074911
"13910" 0 2.5001 0.16568706
"13911" 0 0.5872 0.15689716
"13912" 0 1.8747 0.15187943
"13913" 0 0.9574 0.14936613
"13914" 29.7134 0.7914 0.14685727
"13915" 13.4501 0.6739 0.7029078
"13916" 0 0.814 0.69035461
"13917" 7.3589 0.996 0.89495124
"13918" 1.4326 1.7229 0.57613475
"13919" 2.041 1.8422 0.38032358
"13920" 1.8287 2.013 0.35898493
"13921" 4.9839 0.5247 0.32383865
"13922" 0 1.1436 0.31756206
"13923" 0 1.5103 0.32635195
"13924" 0 0.8184 0.29120567
"13925" 0 0.7391 0.23221188
"13926" 15.9755 0.4703 0.20961879
"13927" 1.2836 1.0671 0.23095745
"13928" 0 0.8636 0.3050133
"13929" 5.7493 1.4019 0.82089539
"13930" 27.4523 2.0257 0.89369681
"13931" 0 2.1942 1.5313342
"13932" 12.9077 0.3677 2.1589273
"13933" 22.7003 0.4898 1.9832048
"13934" 40.605 0.2578 3.4266755
"13935" 52.4679 0.372 6.1253369
"13936" 0 0.6827 9.4892509
"13937" 0.2018 0.4206 12.677434
"13938" 4.5718 0.2984 12.112602
"13939" 9.6772 0.4191 8.1587456
"13940" 3.1691 0.2622 3.8408865
"13941" 0.4159 0.2403 3.0375621
"13942" 0.2183 1.3052 2.4601773
"13943" 0 1.4716 1.7698183
"13944" 0 0.8259 1.2325975
"13945" 0 1.7183 0.95771277
"13946" 0 1.5932 0.79328014
"13947" 0 0.6775 0.69160904
"13948" 0 1.1067 0.63512855
"13949" 19.9964 0.3872 0.59621454
"13950" 29.7593 0.2367 2.2467952
"13951" 2.5579 0.3131 5.1462855
"13952" 0.6636 1.0773 5.2718041
"13953" 0 0.8494 4.644211
"13954" 0.0262 0.507 3.1379787
"13955" 13.3484 0.2227 1.7572695
"13956" 2.5052 0.3862 1.7823715
"13957" 1.5985 0.134 2.0208599
"13958" 12.5242 0.21 2.1338254
"13959" 0.2861 0.5436 2.5731427
"13960" 0.2834 0.925 2.6107979
"13961" 0.1889 0.6833 2.2718972
"13962" 18.5868 0.6978 1.5062278
"13963" 19.3001 0.1613 2.9496986
"13964" 0.0167 0.1806 4.3053059
"13965" 0.8694 0.4241 4.5312411
"13966" 0 0.5119 3.9664051
"13967" 0 1.0885 2.7614229
"13968" 0 0.387 1.6317509
"13969" 0 0.814 1.1560328
"13970" 0 1.0588 1.0054078
"13971" 0 0.379 0.91126773
"13972" 0 1.3256 0.79328014
"13973" 0 1.3195 0.72173316
"13974" 19.8083 0.7709 0.67403812
"13975" 5.5096 0.6642 1.2928457
"13976" 0 1.4316 2.3848626
"13977" 0 0.7412 2.8492863
"13978" 0 0.5892 2.3597606
"13979" 0 0.9726 1.3430541
"13980" 3.8057 0.6312 1.0618927
"13981" 0 0.9098 0.90122784
"13982" 0 1.4308 0.87486702
"13983" 0 1.7797 0.83344858
"13984" 0.0773 0.7218 0.77821809
"13985" 4.6548 0.1765 0.72173316
"13986" 1.6506 0.1252 0.72424645
"13987" 7.0738 0.1883 0.81587323
"13988" 43.1995 0.1953 1.2275754
"13989" 59.6379 0.1356 10.167052
"13990" 1.4973 1.6504 17.070603
"13991" 5.2164 0.6103 20.710656
"13992" 6.2858 0.4967 22.844486
"13993" 2.9823 1.0959 10.192159
"13994" 0 1.8439 4.468484
"13995" 10.0076 0.7641 3.2258422
"13996" 12.8977 0.2373 4.493586
"13997" 0 1.1489 4.7320745
"13998" 0.001 1.4894 4.0040603
"13999" 0 1.6744 3.1254255
"14000" 0 1.504 2.1338254
"14001" 0 3.0513 1.7196144
"14002" 0 1.3003 1.4560239
"14003" 6.4666 1.0908 1.280297
"14004" 19.38 0.4985 2.0459619
"14005" 0 0.6591 4.0417154
"14006" 0.8557 0.7433 4.4057225
"14007" 7.1738 0.6546 3.4894326
"14008" 30.3479 0.1613 2.6107979
"14009" 8.0807 2.5926 5.5730496
"14010" 1.7388 3.0779 6.1755452
"14011" 0 2.6167 6.6901729
"14012" 0 1.3186 4.7571764
"14013" 0 1.5098 2.8869415
"14014" 0 2.0445 1.9329965
"14015" 0 2.8106 1.4936791
"14016" 0 2.764 1.3053989
"14017" 44.6475 0.5324 1.694508
"14018" 1.2388 0.3602 5.6860195
"14019" 0.0756 0.4824 5.6358112
"14020" 0.6634 0.6114 5.6985727
"14021" 0 1.1214 3.8157846
"14022" 15.2975 0.4671 2.6986613
"14023" 22.353 0.2085 2.9496986
"14024" 23.7378 0.3216 7.5437012
"14025" 1.1223 0.6405 9.2256605
"14026" 0.2412 0.5729 9.941117
"14027" 2.6415 0.7883 8.3470257
"14028" 50.0044 0.2747 5.1713874
"14029" 56.5017 0.2815 14.058138
"14030" 28.4231 2.3767 22.216893
"14031" 0 1.5275 30.375638
"14032" 0 2.784 29.873559
"14033" 0 2.2553 19.329951
"14034" 0 3.9349 6.1755452
"14035" 0 3.0295 4.0040603
"14036" 0 3.1151 2.9371498
"14037" 15.2945 0.7959 2.409969
"14038" 24.4738 0.2759 3.5898493
"14039" 0.001 2.452 5.2467021
"14040" 0 0.8893 5.3094592
"14041" 1.9731 0.6398 4.4433777
"14042" 0 2.1377 3.1756339
"14043" 0 3.3568 2.4476241
"14044" 0 4.1497 2.0083067
"14045" 0 1.4814 1.7949246
"14046" 0 3.1062 1.5940913
"14047" 29.5798 1.8038 1.4811259
"14048" 2.5417 2.7999 3.3262589
"14049" 0 3.4258 4.4182757
"14050" 0 3.3033 4.2676507
"14051" 0 4.4649 3.4266755
"14052" 0 2.9965 2.3221055
"14053" 4.5302 3.9913 1.5940913
"14054" 6.4122 3.8624 1.5062278
"14055" 0 2.3284 1.5689894
